year,tdb
-6612,-693840.4363832958
-6611,-693475.1962565784
-6610,-693109.9489611769
-6609,-692744.7116856552
-6608,-692379.4644079781
-6607,-692014.2177944905
-6606,-691648.9847918088
-6605,-691283.7400245154
-6604,-690918.4962937152
-6603,-690553.2570617781
-6602,-690188.0122281429
-6601,-689822.774711295
-6600,-689457.5309515833
-6599,-689092.2843645676
-6598,-688727.0507401358
-6597,-688361.805913114
-6596,-687996.5583635499
-6595,-687631.3200478107
-6594,-687266.0747791706
-6593,-686900.8366307113
-6592,-686535.5945922169
-6591,-686170.3468132475
-6590,-685805.1142160413
-6589,-685439.8700929563
-6588,-685074.623138275
-6587,-684709.3844170729
-6586,-684344.1389303054
-6585,-683978.8981561847
-6584,-683613.6552983802
-6583,-683248.4090865883
-6582,-682883.175389999
-6581,-682517.9347704705
-6580,-682152.6874176981
-6579,-681787.4498694716
-6578,-681422.2068810728
-6577,-681056.9647741122
-6576,-680691.7236170527
-6575,-680326.4751910861
-6574,-679961.2388442792
-6573,-679595.9962593592
-6572,-679230.7457999298
-6571,-678865.5084152641
-6570,-678500.2656275011
-6569,-678135.025007322
-6568,-677769.785042658
-6567,-677404.5396455359
-6566,-677039.3049504473
-6565,-676674.0638262965
-6564,-676308.8156223898
-6563,-675943.5754568917
-6562,-675578.3332311171
-6561,-675213.0880381791
-6560,-674847.8457031162
-6559,-674482.6006242456
-6558,-674117.3632536461
-6557,-673752.1246897904
-6556,-673386.8763435856
-6555,-673021.6372262458
-6554,-672656.3978077867
-6553,-672291.1531976261
-6552,-671925.9130190276
-6551,-671560.6683147931
-6550,-671195.4298962643
-6549,-670830.1890361006
-6548,-670464.9400343127
-6547,-670099.7000519657
-6546,-669734.4604548789
-6545,-669369.2171536181
-6544,-669003.9747331245
-6543,-668638.7322845217
-6542,-668273.4932305673
-6541,-667908.2529986836
-6540,-667543.0056960001
-6539,-667177.7630183683
-6538,-666812.5236713691
-6537,-666447.2778852037
-6536,-666082.0349489455
-6535,-665716.7940261695
-6534,-665351.5556467022
-6533,-664986.3166783727
-6532,-664621.0707592131
-6531,-664255.8293467392
-6530,-663890.5905936677
-6529,-663525.3460300327
-6528,-663160.1013723817
-6527,-662794.8587605697
-6526,-662429.6186717241
-6525,-662064.375373628
-6524,-661699.130621824
-6523,-661333.8880559942
-6522,-660968.6507995706
-6521,-660603.4088324835
-6520,-660238.1642032592
-6519,-659872.9257987514
-6518,-659507.6862253412
-6517,-659142.4443044597
-6516,-658777.199851193
-6515,-658411.9556735614
-6514,-658046.715776254
-6513,-657681.4709850666
-6512,-657316.2246177741
-6511,-656950.9843811234
-6510,-656585.7464387324
-6509,-656220.5037916992
-6508,-655855.2606277214
-6507,-655490.0193535392
-6506,-655124.7791786604
-6505,-654759.5385565176
-6504,-654394.2916316874
-6503,-654029.0509725357
-6502,-653663.812664391
-6501,-653298.5659110481
-6500,-652933.3240405321
-6499,-652568.0815909882
-6498,-652202.8421033262
-6497,-651837.601772862
-6496,-651472.3545489921
-6495,-651107.1147458479
-6494,-650741.8771777758
-6493,-650376.6313500009
-6492,-650011.3882455504
-6491,-649646.1461528912
-6490,-649280.9038708787
-6489,-648915.662714608
-6488,-648550.4168443643
-6487,-648185.1763216848
-6486,-647819.9419240062
-6485,-647454.6957039735
-6484,-647089.4535335442
-6483,-646724.213866266
-6482,-646358.9701194419
-6481,-645993.7303544912
-6480,-645628.4820876089
-6479,-645263.2392478916
-6478,-644898.002707114
-6477,-644532.7543053702
-6476,-644167.5117094987
-6475,-643802.2732804022
-6474,-643437.0311476388
-6473,-643071.7922509457
-6472,-642706.5480092545
-6471,-642341.3055595383
-6470,-641976.0714560677
-6469,-641610.8241719124
-6468,-641245.5790692964
-6467,-640880.3408266623
-6466,-640515.0943224463
-6465,-640149.8530730698
-6464,-639784.608481368
-6463,-639419.3644678951
-6462,-639054.1323429551
-6461,-638688.8850943283
-6460,-638323.6416022973
-6459,-637958.4053430744
-6458,-637593.1607824625
-6457,-637227.9203102891
-6456,-636862.6757876603
-6455,-636497.4309780118
-6454,-636132.195301292
-6453,-635766.9486692147
-6452,-635401.7028959743
-6451,-635036.4680090747
-6450,-634671.2240784359
-6449,-634305.9815205634
-6448,-633940.7398745548
-6447,-633575.4938492691
-6446,-633210.2595846425
-6445,-632845.0139038381
-6444,-632479.7657622173
-6443,-632114.5313718845
-6442,-631749.2851304463
-6441,-631384.0424509174
-6440,-631018.8020630688
-6439,-630653.5571075776
-6438,-630288.3238443607
-6437,-629923.0792224659
-6436,-629557.8327924963
-6435,-629192.5980855194
-6434,-628827.3541489304
-6433,-628462.1085521244
-6432,-628096.866942795
-6431,-627731.620216331
-6430,-627366.3824489242
-6429,-627001.139067424
-6428,-626635.8911150685
-6427,-626270.658288138
-6426,-625905.4169902662
-6425,-625540.1718816971
-6424,-625174.9335816591
-6423,-624809.688107525
-6422,-624444.4509475459
-6421,-624079.2075308687
-6420,-623713.9579216628
-6419,-623348.722353512
-6418,-622983.4785138019
-6417,-622618.231700175
-6416,-622252.9919480886
-6415,-621887.7486998513
-6414,-621522.5104902703
-6413,-621157.2692070999
-6412,-620792.0216050791
-6411,-620426.786612642
-6410,-620061.5467138486
-6409,-619696.2983923345
-6408,-619331.0591499638
-6407,-618965.8144536857
-6406,-618600.5733562633
-6405,-618235.332244378
-6404,-617870.0842145444
-6403,-617504.8494353667
-6402,-617139.6096881838
-6401,-616774.3618239872
-6400,-616409.1224298761
-6399,-616043.8795065219
-6398,-615678.6388051929
-6397,-615313.3958626813
-6396,-614948.1487477156
-6395,-614582.9103531386
-6394,-614217.670868367
-6393,-613852.4237567917
-6392,-613487.1835932275
-6391,-613121.9445568058
-6390,-612756.702540068
-6389,-612391.461815171
-6388,-612026.2157766907
-6387,-611660.9771469524
-6386,-611295.7381158271
-6385,-610930.4884759211
-6384,-610565.2465056195
-6383,-610200.0048824106
-6382,-609834.7616889873
-6381,-609469.5200125538
-6380,-609104.2756282799
-6379,-608739.0391683048
-6378,-608373.8009250872
-6377,-608008.5551832723
-6376,-607643.3134574476
-6375,-607278.0741590238
-6374,-606912.8316547074
-6373,-606547.5870600543
-6372,-606182.3430558699
-6371,-605817.1015973059
-6370,-605451.861787105
-6369,-605086.6150204772
-6368,-604721.3721561022
-6367,-604356.1346633588
-6366,-603990.8923907038
-6365,-603625.6492513944
-6364,-603260.4072029307
-6363,-602895.1682197526
-6362,-602529.9284117566
-6361,-602164.6824901933
-6360,-601799.43801306
-6359,-601434.1977871964
-6358,-601068.955856456
-6357,-600703.7104963227
-6356,-600338.4697346068
-6355,-599973.2314587072
-6354,-599607.9902584171
-6353,-599242.7467797725
-6352,-598877.5016988767
-6351,-598512.2631578562
-6350,-598147.0211106772
-6349,-597781.774203015
-6348,-597416.5327962604
-6347,-597051.2932891091
-6346,-596686.0522407731
-6345,-596320.8090172173
-6344,-595955.5662621385
-6343,-595590.3273858908
-6342,-595225.0874340697
-6341,-594859.8409728901
-6340,-594494.599513472
-6339,-594129.3618805329
-6338,-593764.1171247917
-6337,-593398.8733748789
-6336,-593033.6281371396
-6335,-592668.3858785629
-6334,-592303.1469594841
-6333,-591937.8988750903
-6332,-591572.6600271068
-6331,-591207.4244534662
-6330,-590842.1810235684
-6329,-590476.9402040374
-6328,-590111.6962873209
-6327,-589746.4552844558
-6326,-589381.215029852
-6325,-589015.9663914638
-6324,-588650.7233066051
-6323,-588285.4863164094
-6322,-587920.2409364879
-6321,-587554.9984673467
-6320,-587189.7575969212
-6319,-586824.5153711932
-6318,-586459.2778363922
-6317,-586094.0310225626
-6316,-585728.7885604524
-6315,-585363.5551835662
-6314,-584998.3083485062
-6313,-584633.0655428902
-6312,-584267.8233568743
-6311,-583902.578634785
-6310,-583537.3408450428
-6309,-583172.0934393583
-6308,-582806.8513302086
-6307,-582441.617512235
-6306,-582076.3716684738
-6305,-581711.1282856325
-6304,-581345.888377049
-6303,-580980.6437661815
-6302,-580615.4043941628
-6301,-580250.1577641065
-6300,-579884.9123253305
-6299,-579519.6796811381
-6298,-579154.4336375832
-6297,-578789.1903160065
-6296,-578423.9533091276
-6295,-578058.7083730022
-6294,-577693.4705388453
-6293,-577328.2252302715
-6292,-576962.9796104804
-6291,-576597.7465671995
-6290,-576232.4988468457
-6289,-575867.2529124818
-6288,-575502.0136203757
-6287,-575136.7685046922
-6286,-574771.5287204417
-6285,-574406.2861811784
-6284,-574041.0419430123
-6283,-573675.8101137327
-6282,-573310.5666131484
-6281,-572945.319769579
-6280,-572580.0838001487
-6279,-572214.8377801673
-6278,-571849.595712882
-6277,-571484.3522177613
-6276,-571119.1036370522
-6275,-570753.870477437
-6274,-570388.6256111581
-6273,-570023.3787490274
-6272,-569658.1438940354
-6271,-569292.899293066
-6270,-568927.6585786464
-6269,-568562.4166986104
-6268,-568197.1714446489
-6267,-567831.9375252645
-6266,-567466.6935307123
-6265,-567101.4449168327
-6264,-566736.2073036386
-6263,-566370.9638401754
-6262,-566005.7198115257
-6261,-565640.4800758283
-6260,-565275.234316152
-6259,-564909.99975183
-6258,-564544.7581719849
-6257,-564179.5088998149
-6256,-563814.2732219454
-6255,-563449.0294541386
-6254,-563083.7838460715
-6253,-562718.5430215048
-6252,-562353.2966401214
-6251,-561988.0615044087
-6250,-561622.8204647778
-6249,-561257.5730595845
-6248,-560892.337087173
-6247,-560527.0957716908
-6246,-560161.8504958833
-6245,-559796.6093319668
-6244,-559431.3647490167
-6243,-559066.1257530549
-6242,-558700.8841713145
-6241,-558335.6340692053
-6240,-557970.3959145905
-6239,-557605.1554882764
-6238,-557239.9093952668
-6237,-556874.6705525913
-6236,-556509.4279830353
-6235,-556144.191154229
-6234,-555778.9510776522
-6233,-555413.7034091051
-6232,-555048.4652910945
-6231,-554683.2242032262
-6230,-554317.9768387605
-6229,-553952.733603348
-6228,-553587.4902993981
-6227,-553222.2507901113
-6226,-552857.0098775872
-6225,-552491.7645854927
-6224,-552126.5254071783
-6223,-551761.2878116034
-6222,-551396.0413318039
-6221,-551030.7998295804
-6220,-550665.5591971911
-6219,-550300.3179364302
-6218,-549935.0766379461
-6217,-549569.8288786542
-6216,-549204.5886579212
-6215,-548839.3496755627
-6214,-548474.1037977478
-6213,-548108.8617115673
-6212,-547743.6211902644
-6211,-547378.381643767
-6210,-547013.1390680699
-6209,-546647.8944168151
-6208,-546282.6535765631
-6207,-545917.4133634577
-6206,-545552.1681795754
-6205,-545186.9226982365
-6204,-544821.6839376008
-6203,-544456.4442147957
-6202,-544091.2016593223
-6201,-543725.9596078475
-6200,-543360.7185531328
-6199,-542995.4803553042
-6198,-542630.2354471865
-6197,-542264.990608436
-6196,-541899.7504820721
-6195,-541534.5093577951
-6194,-541169.2639519912
-6193,-540804.0196181242
-6192,-540438.7787527218
-6191,-540073.5386760226
-6190,-539708.2965113297
-6189,-539343.0525564887
-6188,-538977.8144456767
-6187,-538612.5766056082
-6186,-538247.3308973028
-6185,-537882.0892640925
-6184,-537516.8476731125
-6183,-537151.6052132216
-6182,-536786.3615853675
-6181,-536421.1137274113
-6180,-536055.8742203945
-6179,-535690.6355623985
-6178,-535325.3902105587
-6177,-534960.1490800241
-6176,-534594.9101564228
-6175,-534229.6685696053
-6174,-533864.427112652
-6173,-533499.1823561089
-6172,-533133.9413362206
-6171,-532768.7041377462
-6170,-532403.4554638402
-6169,-532038.2128564981
-6168,-531672.9742904725
-6167,-531307.7303423304
-6166,-530942.4902957384
-6165,-530577.2447807197
-6164,-530212.0039079911
-6163,-529846.767990883
-6162,-529481.5195889873
-6161,-529116.2780502676
-6160,-528751.0390877952
-6159,-528385.7944175438
-6158,-528020.5520080407
-6157,-527655.3071252238
-6156,-527290.0656726849
-6155,-526924.8299238957
-6154,-526559.5839395765
-6153,-526194.3411622522
-6152,-525829.1060231668
-6151,-525463.8607325852
-6150,-525098.6190106482
-6149,-524733.3751092758
-6148,-524368.1298764083
-6147,-524002.8938300498
-6146,-523637.6444822531
-6145,-523272.40022913506
-6144,-522907.16587974364
-6143,-522541.9204803151
-6142,-522176.68085833266
-6141,-521811.43924324913
-6140,-521446.1962518804
-6139,-521080.96130803693
-6138,-520715.714310342
-6137,-520350.4695161325
-6136,-519985.2339577433
-6135,-519619.9876235565
-6134,-519254.7426163922
-6133,-518889.5009960658
-6132,-518524.2554808324
-6131,-518159.01998474356
-6130,-517793.77489699936
-6129,-517428.52927869046
-6128,-517063.29709880194
-6127,-516698.05199570535
-6126,-516332.8088933234
-6125,-515967.5691959751
-6124,-515602.32318173395
-6123,-515237.0858998555
-6122,-514871.8392161308
-6121,-514506.592278983
-6120,-514141.3589574639
-6119,-513776.114807541
-6118,-513410.8705164576
-6117,-513045.6315620276
-6116,-512680.3872379004
-6115,-512315.1489698221
-6114,-511949.9056325024
-6113,-511584.6573171406
-6112,-511219.42363619944
-6111,-510854.1791486717
-6110,-510488.93201526767
-6109,-510123.69497668
-6108,-509758.45000427123
-6107,-509393.2126904465
-6106,-509027.9704317311
-6105,-508662.72309210664
-6104,-508297.4901580415
-6103,-507932.2465909454
-6102,-507566.99940856965
-6101,-507201.76016786695
-6100,-506836.5149921798
-6099,-506471.27357343026
-6098,-506106.0299375034
-6097,-505740.78294789605
-6096,-505375.548183464
-6095,-505010.308444445
-6094,-504645.06138099777
-6093,-504279.82459325856
-6092,-503914.5828410308
-6091,-503549.3408061126
-6090,-503184.10004174523
-6089,-502818.85140160145
-6088,-502453.61524111684
-6087,-502088.37271197094
-6086,-501723.12273883633
-6085,-501357.8844577237
-6084,-500992.6422307822
-6083,-500627.400908642
-6082,-500262.16012586793
-6081,-499896.91472454835
-6080,-499531.67930751573
-6079,-499166.43938604044
-6078,-498801.19188632164
-6077,-498435.95218425244
-6076,-498070.7109420826
-6075,-497705.4658810892
-6074,-497340.2234696718
-6073,-496974.97844226845
-6072,-496609.74068471557
-6071,-496244.50231478503
-6070,-495879.25380404806
-6069,-495514.0145813492
-6068,-495148.7746732617
-6067,-494783.53039499745
-6066,-494418.2883254136
-6065,-494053.04340269323
-6064,-493687.80479387566
-6063,-493322.56421423005
-6062,-492957.31704925373
-6061,-492592.0764672095
-6060,-492226.8382645217
-6059,-491861.59503959585
-6058,-491496.35232882947
-6057,-491131.11061099684
-6056,-490765.8713653274
-6055,-490400.63154278835
-6054,-490035.3845377588
-6053,-489670.1411799076
-6052,-489304.9021523837
-6051,-488939.6557723712
-6050,-488574.4119467889
-6049,-488209.1702056788
-6048,-487843.93226284254
-6047,-487478.69351991545
-6046,-487113.44888738217
-6045,-486748.2083191294
-6044,-486382.96954062534
-6043,-486017.72631248645
-6042,-485652.48036644934
-6041,-485287.23829427315
-6040,-484921.99805238284
-6039,-484556.75449120207
-6038,-484191.51004687184
-6037,-483826.26669476135
-6036,-483461.0289740623
-6035,-483095.78691362357
-6034,-482730.5408908357
-6033,-482365.30223931605
-6032,-482000.06320334226
-6031,-481634.82187208906
-6030,-481269.5785506428
-6029,-480904.3349140878
-6028,-480539.0952657913
-6027,-480173.85133414343
-6026,-479808.6047249385
-6025,-479443.3640812519
-6024,-479078.12705707364
-6023,-478712.8835357651
-6022,-478347.6412386717
-6021,-477982.39935930027
-6020,-477617.1590419146
-6019,-477251.91826698044
-6018,-476886.6699592923
-6017,-476521.42914249934
-6016,-476156.19136544876
-6015,-475790.94544468354
-6014,-475425.7040228518
-6013,-475060.4623139985
-6012,-474695.22256384045
-6011,-474329.9826919073
-6010,-473964.7355143558
-6009,-473599.49520763056
-6008,-473234.2584048589
-6007,-472869.0124006616
-6006,-472503.76859837724
-6005,-472138.5270144711
-6004,-471773.2831239677
-6003,-471408.0423660227
-6002,-471042.79515803885
-6001,-470677.55415345356
-6000,-470312.3210105975
-5999,-469947.07512687147
-5998,-469581.8344735773
-5997,-469216.59504383616
-5996,-468851.35193481203
-5995,-468486.1123631345
-5994,-468120.864199813
-5993,-467755.62114036595
-5992,-467390.3850409803
-5991,-467025.1369334287
-5990,-466659.8937129234
-5989,-466294.6551592415
-5988,-465929.4124910836
-5987,-465564.17253620224
-5986,-465198.92824738985
-5985,-464833.68497124594
-5984,-464468.452321887
-5983,-464103.2059327662
-5982,-463737.9608216081
-5981,-463372.7236190359
-5980,-463007.47662450327
-5979,-462642.23587471433
-5978,-462276.99075154914
-5977,-461911.7465827451
-5976,-461546.514417395
-5975,-461181.26757709077
-5974,-460816.0235068607
-5973,-460450.78725559637
-5972,-460085.5422649337
-5971,-459720.300756095
-5970,-459355.0560246259
-5969,-458989.8110081246
-5968,-458624.5763516403
-5967,-458259.33111597644
-5966,-457894.0855270028
-5965,-457528.85129881
-5964,-457163.60767398635
-5963,-456798.36510444805
-5962,-456433.12389188865
-5961,-456067.87754374556
-5960,-455702.643894061
-5959,-455337.3980100802
-5958,-454972.14980392763
-5957,-454606.91447806405
-5956,-454241.6682792143
-5955,-453876.424419262
-5954,-453511.1832644753
-5953,-453145.9387932676
-5952,-452780.7056388818
-5951,-452415.4628864038
-5950,-452050.21624060115
-5949,-451684.981998825
-5948,-451319.73866236955
-5947,-450954.4924930637
-5946,-450589.2511003376
-5945,-450224.0042181853
-5944,-449858.76637858106
-5943,-449493.5234614988
-5942,-449128.27451651916
-5941,-448763.04160610074
-5940,-448397.79947285354
-5939,-448032.55411616946
-5938,-447667.3152573961
-5937,-447302.0707518379
-5936,-446936.83467528643
-5935,-446571.5918114176
-5934,-446206.3434051294
-5933,-445841.1071224734
-5932,-445475.86448182166
-5931,-445110.6172543755
-5930,-444745.37721283315
-5929,-444380.13441699184
-5928,-444014.8957970175
-5927,-443649.65486049326
-5926,-443284.40694238385
-5925,-442919.1708694906
-5924,-442553.93089633994
-5923,-442188.6814434682
-5922,-441823.44180381903
-5921,-441458.19779383065
-5920,-441092.9576183399
-5919,-440727.71724507445
-5918,-440362.469528981
-5917,-439997.23466638336
-5916,-439631.9949406395
-5915,-439266.74777654
-5914,-438901.50741032325
-5913,-438536.2655806113
-5912,-438171.02458945196
-5911,-437805.7816843474
-5910,-437440.53441610746
-5909,-437075.29509034986
-5908,-436710.05535965646
-5907,-436344.80759186903
-5906,-435979.56705545355
-5905,-435614.32905976474
-5904,-435249.08836060436
-5903,-434883.84816507576
-5902,-434518.6030018069
-5901,-434153.36437337566
-5900,-433788.1253661453
-5899,-433422.87608850887
-5898,-433057.6334186797
-5897,-432692.391856228
-5896,-432327.1493985411
-5895,-431961.9063759502
-5894,-431596.6625237288
-5893,-431231.42442371324
-5892,-430866.18566970946
-5891,-430500.9398994795
-5890,-430135.697325001
-5889,-429770.45958760194
-5888,-429405.2176532317
-5887,-429039.97380016977
-5886,-428674.7300312957
-5885,-428309.48876980925
-5884,-427944.24895870825
-5883,-427579.00241538044
-5882,-427213.7591508613
-5881,-426848.52162283706
-5880,-426483.28005870525
-5879,-426118.03657209175
-5878,-425752.7940419945
-5877,-425387.5552200689
-5876,-425022.31385737425
-5875,-424657.06854143925
-5874,-424291.8236435638
-5873,-423926.58432556083
-5872,-423561.34431851376
-5871,-423196.0983168287
-5870,-422830.85857817763
-5869,-422465.6199511313
-5868,-422100.3789658607
-5867,-421735.1357155149
-5866,-421369.8903229316
-5865,-421004.65167788416
-5864,-420639.4100163551
-5863,-420274.162312855
-5862,-419908.9203110039
-5861,-419543.68029927136
-5860,-419178.4381758687
-5859,-418813.19483736064
-5858,-418447.9524628259
-5857,-418082.71400356386
-5856,-417717.4757494461
-5855,-417352.2294512014
-5854,-416986.9880439504
-5853,-416621.7512090462
-5852,-416256.50576977665
-5851,-415891.2627268033
-5850,-415526.01700441167
-5849,-415160.7750459262
-5848,-414795.5363493054
-5847,-414430.2880081078
-5846,-414065.0481071174
-5845,-413699.8123262981
-5844,-413334.5683653215
-5843,-412969.32729997626
-5842,-412604.08450845256
-5841,-412238.8438253673
-5840,-411873.605173043
-5839,-411508.3566723885
-5838,-411143.1131997183
-5837,-410777.87696674885
-5836,-410412.6309973849
-5835,-410047.38839394413
-5834,-409682.14763610344
-5833,-409316.90470514074
-5832,-408951.66812399775
-5831,-408586.4202430155
-5830,-408221.1773593561
-5829,-407855.94310719473
-5828,-407490.6957094865
-5827,-407125.4527837741
-5826,-406760.2112158062
-5825,-406394.96790509066
-5824,-406029.73041847255
-5823,-405664.4841248393
-5822,-405299.24130154774
-5821,-404934.0081686573
-5820,-404568.76266590273
-5819,-404203.5187861994
-5818,-403838.27954430645
-5817,-403473.03461725917
-5816,-403107.7953257086
-5815,-402742.5488185142
-5814,-402377.30183168454
-5813,-402012.0693123918
-5812,-401646.8225616249
-5811,-401281.5792456763
-5810,-400916.3430120237
-5809,-400551.0988500011
-5808,-400185.86211835686
-5807,-399820.61685776385
-5806,-399455.3715396123
-5805,-399090.1380277141
-5804,-398724.8909440078
-5803,-398359.64411121793
-5802,-397994.4049709523
-5801,-397629.15987024223
-5800,-397263.9196335692
-5799,-396898.67682106746
-5798,-396533.4314482282
-5797,-396168.1991265388
-5796,-395802.955768371
-5795,-395437.70882720035
-5794,-395072.47393469
-5793,-394707.2290417822
-5792,-394341.98738921527
-5791,-393976.7444075416
-5790,-393611.49587700656
-5789,-393246.2628715355
-5788,-392881.0182529157
-5787,-392515.77141905203
-5786,-392150.5359127703
-5785,-391785.29237706214
-5784,-391420.05079860194
-5783,-391054.8089214498
-5782,-390689.5627889051
-5781,-390324.3278099452
-5780,-389959.0844565709
-5779,-389593.83556833677
-5778,-389228.59911938896
-5777,-388863.3563971077
-5776,-388498.11277421145
-5775,-388132.8729855679
-5774,-387767.6271691099
-5773,-387402.3926166957
-5772,-387037.1512400261
-5771,-386671.9018913298
-5770,-386306.66586417286
-5769,-385941.4221185348
-5768,-385576.1766418014
-5767,-385210.93425635854
-5766,-384845.6881037848
-5765,-384480.4517218941
-5764,-384115.21106543345
-5763,-383749.96446173266
-5762,-383384.728563766
-5761,-383019.4895095234
-5760,-382654.2440807279
-5759,-382289.00345706986
-5758,-381923.75898489123
-5757,-381558.5198351862
-5756,-381193.2785620894
-5755,-380828.02839822136
-5754,-380462.78997391043
-5753,-380097.54984268034
-5752,-379732.30337484414
-5751,-379367.0635417751
-5750,-379001.82025425136
-5749,-378636.58314002864
-5748,-378271.34283137834
-5747,-377906.09642144386
-5746,-377540.8585434803
-5745,-377175.61822450394
-5744,-376810.3717588256
-5743,-376445.1275329264
-5742,-376079.8851592224
-5741,-375714.64497885667
-5740,-375349.40421642317
-5739,-374984.1587651358
-5738,-374618.9192507933
-5737,-374253.68178037833
-5736,-373888.43541973596
-5735,-373523.192686609
-5734,-373157.9515724913
-5733,-372792.71030516736
-5732,-372427.46892639203
-5731,-372062.2225216571
-5730,-371696.9828355503
-5729,-371331.7446255353
-5728,-370966.4997035442
-5727,-370601.25694232946
-5726,-370236.01696471265
-5725,-369870.77792916214
-5724,-369505.53475745535
-5723,-369140.2909204224
-5722,-368775.0490261158
-5721,-368409.80911713885
-5720,-368044.5634075133
-5719,-367679.31687283283
-5718,-367314.0774707496
-5717,-366948.8375644637
-5716,-366583.5952049233
-5715,-366218.35364278033
-5714,-365853.1139323893
-5713,-365487.87559791794
-5712,-365122.6317925481
-5711,-364757.38643819
-5710,-364392.14603843214
-5709,-364026.90572523
-5708,-363661.65957142366
-5707,-363296.4155953019
-5706,-362931.1748312684
-5705,-362565.9337658738
-5704,-362200.6922779209
-5703,-361835.4464041684
-5702,-361470.20824183477
-5701,-361104.97090492165
-5700,-360739.72554301936
-5699,-360374.4853001819
-5698,-360009.2441332033
-5697,-359644.00245814165
-5696,-359278.7589277597
-5695,-358913.51136845956
-5694,-358548.27130032703
-5693,-358183.0333507084
-5692,-357817.78761473205
-5691,-357452.54613497155
-5690,-357087.30761022447
-5689,-356722.06527869264
-5688,-356356.82353251474
-5687,-355991.57781915925
-5686,-355626.3355613793
-5685,-355261.09924544534
-5684,-354895.85061362106
-5683,-354530.60887340456
-5682,-354165.3714646306
-5681,-353800.12730268296
-5680,-353434.88786077546
-5679,-353069.64199009305
-5678,-352704.40122390445
-5677,-352339.16555697704
-5676,-351973.91760371113
-5675,-351608.6753183026
-5674,-351243.4369912748
-5673,-350878.1916331914
-5672,-350512.9487977801
-5671,-350147.70350010647
-5670,-349782.4609162053
-5669,-349417.2262109271
-5668,-349051.9807155626
-5667,-348686.7387620602
-5666,-348321.50477865525
-5665,-347956.25975456275
-5664,-347591.01836602576
-5663,-347225.77440855326
-5662,-346860.52875429345
-5661,-346495.2930484102
-5660,-346130.0434907982
-5659,-345764.79905057466
-5658,-345399.56414885493
-5657,-345034.31888588285
-5656,-344669.0776022705
-5655,-344303.8357168422
-5654,-343938.5922984779
-5653,-343573.3576430669
-5652,-343208.1122713485
-5651,-342842.86703493726
-5650,-342477.63292576233
-5649,-342112.38651540317
-5648,-341747.1416062042
-5647,-341381.90033733705
-5646,-341016.65445171203
-5645,-340651.4193583559
-5644,-340286.1743413359
-5643,-339920.928323864
-5642,-339555.6964872973
-5641,-339190.4509234647
-5640,-338825.20739039546
-5639,-338459.9666559547
-5638,-338094.72091319785
-5637,-337729.4838772472
-5636,-337364.23849035986
-5635,-336998.99245766876
-5634,-336633.7589904112
-5633,-336268.51600296376
-5632,-335903.2706946619
-5631,-335538.03223469434
-5630,-335172.7878054483
-5629,-334807.54957463127
-5628,-334442.30649825465
-5627,-334077.0575804091
-5626,-333711.8234396642
-5625,-333346.5787210809
-5624,-332981.3303913842
-5623,-332616.0925735943
-5622,-332250.84776494326
-5621,-331885.61099246703
-5620,-331520.3697781507
-5619,-331155.1232897742
-5618,-330789.8906754772
-5617,-330424.64782946603
-5616,-330059.40064870706
-5615,-329694.1607887782
-5614,-329328.91648327233
-5613,-328963.67445533397
-5612,-328598.4315780648
-5611,-328233.18413386727
-5610,-327867.9491098244
-5609,-327502.708978876
-5608,-327137.4609631165
-5607,-326772.2236728524
-5606,-326406.9822954871
-5605,-326041.7413565186
-5604,-325676.50107724825
-5603,-325311.2536065723
-5602,-324946.0172373736
-5601,-324580.77508331323
-5600,-324215.52532125916
-5599,-323850.286098422
-5598,-323485.0443533482
-5597,-323119.80286170496
-5596,-322754.56144951377
-5595,-322389.316836182
-5594,-322024.080022248
-5593,-321658.8404872753
-5592,-321293.5917941318
-5591,-320928.3510978697
-5590,-320563.1106890426
-5589,-320197.86619149754
-5588,-319832.6250873776
-5587,-319467.3804319133
-5586,-319102.14334387006
-5585,-318736.90481792577
-5584,-318371.65686009405
-5583,-318006.4172176011
-5582,-317641.17766463803
-5581,-317275.9340566816
-5580,-316910.6912742788
-5579,-316545.44654588075
-5578,-316180.2075299681
-5577,-315814.96586507093
-5576,-315449.7188449991
-5575,-315084.476920065
-5574,-314719.2397488621
-5573,-314353.99750661943
-5572,-313988.75485017477
-5571,-313623.5144996634
-5570,-313258.2749342271
-5569,-312893.0355241657
-5568,-312527.78834876604
-5567,-312162.5446325396
-5566,-311797.3053360111
-5565,-311432.05962759117
-5564,-311066.8149538515
-5563,-310701.57314347895
-5562,-310336.3347563362
-5561,-309971.094780528
-5560,-309605.85016652197
-5559,-309240.60904101655
-5558,-308875.37104731146
-5557,-308510.1295506465
-5556,-308144.8837992535
-5555,-307779.64247922366
-5554,-307414.402630589
-5553,-307049.1588493963
-5552,-306683.91500784876
-5551,-306318.671047647
-5550,-305953.4336113236
-5549,-305588.19177894853
-5548,-305222.94573686086
-5547,-304857.7064320189
-5546,-304492.46776548773
-5545,-304127.2250371096
-5544,-303761.9811253045
-5543,-303396.7376277461
-5542,-303031.4978504623
-5541,-302666.25614047656
-5540,-302301.00920931157
-5539,-301935.76908152597
-5538,-301570.53246357245
-5537,-301205.28820490185
-5536,-300840.04634663137
-5535,-300474.804125472
-5534,-300109.563678544
-5533,-299744.3236881718
-5532,-299379.0744236768
-5531,-299013.8335416131
-5530,-298648.59505215194
