year,tdb
-7499,-1017809.369710078
-7498,-1017444.1297344202
-7497,-1017078.8879871056
-7496,-1016713.6405936177
-7495,-1016348.3994644089
-7494,-1015983.159742103
-7493,-1015617.9150539921
-7492,-1015252.6706785653
-7491,-1014887.4298414215
-7490,-1014522.1901230919
-7489,-1014156.9491975042
-7488,-1013791.7056981134
-7487,-1013426.4637800469
-7486,-1013061.2258270467
-7485,-1012695.9819359714
-7484,-1012330.7390596573
-7483,-1011965.5020128563
-7482,-1011600.2645957931
-7481,-1011235.0247042379
-7480,-1010869.7812093394
-7479,-1010504.5391856288
-7478,-1010139.2991023897
-7477,-1009774.0540117067
-7476,-1009408.8072121004
-7475,-1009043.5643743598
-7474,-1008678.3233555937
-7473,-1008313.0775990132
-7472,-1007947.8349500089
-7471,-1007582.5937926061
-7470,-1007217.35613479
-7469,-1006852.1161014931
-7468,-1006486.8719471111
-7467,-1006121.6355086276
-7466,-1005756.3988731899
-7465,-1005391.1564767426
-7464,-1005025.9153254093
-7463,-1004660.6732038646
-7462,-1004295.4320818009
-7461,-1003930.1885067839
-7460,-1003564.9417481218
-7459,-1003199.70089781
-7458,-1002834.4629039727
-7457,-1002469.2167036347
-7456,-1002103.9730366743
-7455,-1001738.7323791822
-7454,-1001373.4894572305
-7453,-1001008.2492957632
-7452,-1000643.003162635
-7451,-1000277.7630576598
-7450,-999912.5279739625
-7449,-999547.2815410062
-7448,-999182.0424971352
-7447,-998816.8046348658
-7446,-998451.5644397298
-7445,-998086.3253997089
-7444,-997721.0796886133
-7443,-997355.8388732593
-7442,-996990.6021028142
-7441,-996625.3541951943
-7440,-996260.1097262679
-7439,-995894.8686597529
-7438,-995529.6228301874
-7437,-995164.3800172796
-7436,-994799.1361056943
-7435,-994433.8946104366
-7434,-994068.6619436205
-7433,-993703.4162466065
-7432,-993338.1745056612
-7431,-992972.9395174342
-7430,-992607.6954270499
-7429,-992242.4564933134
-7428,-991877.2124730549
-7427,-991511.969133663
-7426,-991146.7340708063
-7425,-990781.486406765
-7424,-990416.2431374635
-7423,-990051.0070347497
-7422,-989685.7620279812
-7421,-989320.5199529217
-7420,-988955.2766713663
-7419,-988590.0319387484
-7418,-988224.7967482642
-7417,-987859.5503432225
-7416,-987494.3042199509
-7415,-987129.0689197173
-7414,-986763.8228203682
-7413,-986398.5810736776
-7412,-986033.3417928307
-7411,-985668.0983961574
-7410,-985302.8667630642
-7409,-984937.6224849084
-7408,-984572.3784183073
-7407,-984207.1447633412
-7406,-983841.8999239542
-7405,-983476.6564426655
-7404,-983111.4144899715
-7403,-982746.1679516579
-7402,-982380.9298792141
-7401,-982015.6845912063
-7400,-981650.4372769836
-7399,-981285.2032688791
-7398,-980919.9597442569
-7397,-980554.7146062483
-7396,-980189.4763001045
-7395,-979824.231138695
-7394,-979458.9958077744
-7393,-979093.7540889555
-7392,-978728.5064322562
-7391,-978363.2738724453
-7390,-977998.0300301956
-7389,-977632.7860794817
-7388,-977267.5490676286
-7387,-976902.3050395004
-7386,-976537.0687008523
-7385,-976171.8251195229
-7384,-975806.5770435948
-7383,-975441.340926575
-7382,-975076.0972924903
-7381,-974710.8485670099
-7380,-974345.6079343762
-7379,-973980.3623432196
-7378,-973615.1219866271
-7377,-973249.8817292275
-7376,-972884.6355373356
-7375,-972519.4032719224
-7374,-972154.1652519
-7373,-971788.9191672453
-7372,-971423.683868112
-7371,-971058.441769694
-7370,-970693.202483011
-7369,-970327.9611908933
-7368,-969962.7121069133
-7367,-969597.4748258055
-7366,-969232.2317162608
-7365,-968866.9827502952
-7364,-968501.7427056166
-7363,-968136.5004107589
-7362,-967771.258239903
-7361,-967406.0168475658
-7360,-967040.7706443523
-7359,-966675.5341702886
-7358,-966310.2959025721
-7357,-965945.048498279
-7356,-965579.8107515369
-7355,-965214.5707016853
-7354,-964849.3290380696
-7353,-964484.0902789137
-7352,-964118.846035643
-7351,-963753.6101583987
-7350,-963388.3711001822
-7349,-963023.1226071301
-7348,-962657.8820237773
-7347,-962292.640008355
-7346,-961927.3959360318
-7345,-961562.1514983578
-7344,-961196.9054673258
-7343,-960831.6645292374
-7342,-960466.4248813787
-7341,-960101.1791131198
-7340,-959735.9396776608
-7339,-959370.7038129172
-7338,-959005.4618771314
-7337,-958640.2219575825
-7336,-958274.9805703037
-7335,-957909.7420664234
-7334,-957544.503810701
-7333,-957179.2564021084
-7332,-956814.0138368336
-7331,-956448.7732755472
-7330,-956083.5289282743
-7329,-955718.2855688375
-7328,-955353.0424811216
-7327,-954987.803609591
-7326,-954622.5621784697
-7325,-954257.3172936919
-7324,-953892.0746399765
-7323,-953526.8358492288
-7322,-953161.5940814647
-7321,-952796.3491310407
-7320,-952431.1087377612
-7319,-952065.8690061294
-7318,-951700.6296011768
-7317,-951335.3873421317
-7316,-950970.1457679835
-7315,-950604.9091956476
-7314,-950239.6676723305
-7313,-949874.423115341
-7312,-949509.1821500459
-7311,-949143.942316263
-7310,-948778.699561473
-7309,-948413.4541530772
-7308,-948048.2090563988
-7307,-947682.9672560538
-7306,-947317.7257076562
-7305,-946952.4794892394
-7304,-946587.2398682367
-7303,-946222.0034033293
-7302,-945856.7607075642
-7301,-945491.5202395362
-7300,-945126.2777351025
-7299,-944761.039158429
-7298,-944395.799671453
-7297,-944030.5527776829
-7296,-943665.312212537
-7295,-943300.0747106094
-7294,-942934.8314224738
-7293,-942569.5898418059
-7292,-942204.3483150713
-7291,-941839.1067017484
-7290,-941473.8660010239
-7289,-941108.6181579111
-7288,-940743.3753489489
-7287,-940378.1388759888
-7286,-940012.8920392557
-7285,-939647.649053982
-7284,-939282.4072060543
-7283,-938917.1643712353
-7282,-938551.9277470922
-7281,-938186.6821097853
-7280,-937821.4436363191
-7279,-937456.2107695662
-7278,-937090.9665489565
-7277,-936725.7266283338
-7276,-936360.4863094231
-7275,-935995.2434207727
-7274,-935630.0025975578
-7273,-935264.7541206558
-7272,-934899.5085317795
-7271,-934534.2718451084
-7270,-934169.0245755254
-7269,-933803.7808918734
-7268,-933438.542770551
-7267,-933073.2984297355
-7266,-932708.060196484
-7265,-932342.8162487103
-7264,-931977.5729629453
-7263,-931612.3422028343
-7262,-931247.0963185388
-7261,-930881.8542453786
-7260,-930516.6173136923
-7259,-930151.3726590271
-7258,-929786.1349394834
-7257,-929420.890802368
-7256,-929055.6469825371
-7255,-928690.4126740377
-7254,-928325.1655884632
-7253,-927959.9194871308
-7252,-927594.680894054
-7251,-927229.4342584689
-7250,-926864.1918823477
-7249,-926498.9475866375
-7248,-926133.7009257665
-7247,-925768.4685493293
-7246,-925403.2255740725
-7245,-925037.9825220434
-7244,-924672.7500190339
-7243,-924307.5063476698
-7242,-923942.2673857152
-7241,-923577.0266888766
-7240,-923211.7809263412
-7239,-922846.5475575933
-7238,-922481.3012396353
-7237,-922116.0530504249
-7236,-921750.8147994527
-7235,-921385.5688635753
-7234,-921020.3253624565
-7233,-920655.0842225268
-7232,-920289.8381959083
-7231,-919924.603988437
-7230,-919559.362261455
-7229,-919194.1150605716
-7228,-918828.8814812074
-7227,-918463.638161059
-7226,-918098.3945929026
-7225,-917733.1552277883
-7224,-917367.9088007128
-7223,-917002.6753558419
-7222,-916637.4343558578
-7221,-916272.1875597467
-7220,-915906.9533592607
-7219,-915541.7095036954
-7218,-915176.464668917
-7217,-914811.2230120031
-7216,-914445.9770176886
-7215,-914080.7390392725
-7214,-913715.4958598521
-7213,-913350.2466603201
-7212,-912985.0090222713
-7211,-912619.7681329283
-7210,-912254.5225545065
-7209,-911889.2851889702
-7208,-911524.0423513623
-7207,-911158.8061310267
-7206,-910793.5675961934
-7205,-910428.320348924
-7204,-910063.0854102778
-7203,-909697.8445851617
-7202,-909332.5969112907
-7201,-908967.3564680382
-7200,-908602.1112882076
-7199,-908236.8731954647
-7198,-907871.6324613714
-7197,-907506.3855675966
-7196,-907141.1476670923
-7195,-906775.9067291846
-7194,-906410.6594715747
-7193,-906045.4179717549
-7192,-905680.1759969783
-7191,-905314.9351323969
-7190,-904949.6946567311
-7189,-904584.4481726103
-7188,-904219.210496115
-7187,-903853.9734199494
-7186,-903488.7282124204
-7185,-903123.4896823438
-7184,-902758.2499652114
-7183,-902393.0105920532
-7182,-902027.7703052154
-7181,-901662.524490281
-7180,-901297.2844133694
-7179,-900932.0427654614
-7178,-900566.7940362915
-7177,-900201.5490402961
-7176,-899836.3070068918
-7175,-899471.0659185713
-7174,-899105.8243036396
-7173,-898740.5821007919
-7172,-898375.3425340583
-7171,-898010.1056181253
-7170,-897644.8613784467
-7169,-897279.6202585935
-7168,-896914.3826890113
-7167,-896549.1422806536
-7166,-896183.9008610034
-7165,-895818.6568696285
-7164,-895453.4165679733
-7163,-895088.1771383467
-7162,-894722.9320846782
-7161,-894357.6881168196
-7160,-893992.4469571486
-7159,-893627.2056703968
-7158,-893261.960249559
-7157,-892896.7169474582
-7156,-892531.4756848644
-7155,-892166.2339502694
-7154,-891800.9906221144
-7153,-891435.7452034019
-7152,-891070.5084600644
-7151,-890705.271570385
-7150,-890340.0295224339
-7149,-889974.7913376158
-7148,-889609.5519212517
-7147,-889244.3126564003
-7146,-888879.069699158
-7145,-888513.8244976657
-7144,-888148.5835857457
-7143,-887783.342270914
-7142,-887418.0941498186
-7141,-887052.8498386801
-7140,-886687.6093208645
-7139,-886322.3663882432
-7138,-885957.1246092385
-7137,-885591.8807446291
-7136,-885226.6412969809
-7135,-884861.4058541143
-7134,-884496.1604024414
-7133,-884130.9211288933
-7132,-883765.6835815404
-7131,-883400.4402791574
-7130,-883035.1991543178
-7129,-882669.9536337238
-7128,-882304.7137209484
-7127,-881939.4768894408
-7126,-881574.2305412814
-7125,-881208.98856238
-7124,-880843.7502775793
-7123,-880478.5049168766
-7122,-880113.2619021726
-7121,-879748.0171796451
-7120,-879382.7737453976
-7119,-879017.5367722474
-7118,-878652.2885226347
-7117,-878287.0462486781
-7116,-877921.812008304
-7115,-877556.5681710476
-7114,-877191.3296020953
-7113,-876826.0882706819
-7112,-876460.8465386326
-7111,-876095.6122007929
-7110,-875730.3652888727
-7109,-875365.1231809487
-7108,-874999.8868279457
-7107,-874634.6400245968
-7106,-874269.3955056467
-7105,-873904.1523890239
-7104,-873538.9081019261
-7103,-873173.6713496577
-7102,-872808.4259534986
-7101,-872443.1810077429
-7100,-872077.9474113006
-7099,-871712.7017395901
-7098,-871347.4591916515
-7097,-870982.2198675605
-7096,-870616.9744390058
-7095,-870251.7387869172
-7094,-869886.493023714
-7093,-869521.2486164644
-7092,-869156.0173031064
-7091,-868790.7727013286
-7090,-868425.5313904057
-7089,-868060.2921927036
-7088,-867695.0476024747
-7087,-867329.8101888956
-7086,-866964.5643802946
-7085,-866599.3170984616
-7084,-866234.0811037747
-7083,-865868.8346168548
-7082,-865503.5871975496
-7081,-865138.3486800757
-7080,-864773.1039780835
-7079,-864407.8673707363
-7078,-864042.626460271
-7077,-863677.3806689205
-7076,-863312.1498121805
-7075,-862946.9073334448
-7074,-862581.6627003853
-7073,-862216.4267210537
-7072,-861851.1817279588
-7071,-861485.9423264023
-7070,-861120.6983674741
-7069,-860755.4503229572
-7068,-860390.215880712
-7067,-860024.9721754668
-7066,-859659.7245279127
-7065,-859294.4856229275
-7064,-858929.2413570313
-7063,-858563.9996914072
-7062,-858198.758565112
-7061,-857833.5109682092
-7060,-857468.2766857445
-7059,-857103.0351301157
-7058,-856737.7876298791
-7057,-856372.5532629183
-7056,-856007.3125844821
-7055,-855642.0740129561
-7054,-855276.83492772
-7053,-854911.5886585307
-7052,-854546.3539780863
-7051,-854181.1116410885
-7050,-853815.8622569591
-7049,-853450.6222866597
-7048,-853085.3776356704
-7047,-852720.1319744266
-7046,-852354.8885091245
-7045,-851989.6426231242
-7044,-851624.4059332968
-7043,-851259.1678125137
-7042,-850893.9205725119
-7041,-850528.6845837715
-7040,-850163.4467257946
-7039,-849798.2037670724
-7038,-849432.9653949616
-7037,-849067.720677719
-7036,-848702.4835713478
-7035,-848337.2429146017
-7034,-847971.9935688395
-7033,-847606.7547930703
-7032,-847241.5141351991
-7031,-846876.2696025996
-7030,-846511.0271565598
-7029,-846145.7823370402
-7028,-845780.5434165155
-7027,-845415.3021967476
-7026,-845050.05541
-7025,-844684.8148348159
-7024,-844319.5761651574
-7023,-843954.3310408657
-7022,-843589.0896335179
-7021,-843223.8496340704
-7020,-842858.6121783433
-7019,-842493.3752321461
-7018,-842128.1298767165
-7017,-841762.890379977
-7016,-841397.6522160997
-7015,-841032.4067833964
-7014,-840667.1631787489
-7013,-840301.9194724592
-7012,-839936.6779239923
-7011,-839571.4347684728
-7010,-839206.1882456979
-7009,-838840.9467905234
-7008,-838475.7088971045
-7007,-838110.4657493071
-7006,-837745.2218670612
-7005,-837379.9826156166
-7004,-837014.7438050001
-7003,-836649.5035318546
-7002,-836284.2608267684
-7001,-835919.0186795495
-7000,-835553.7809228762
-6999,-835188.5365210273
-6998,-834823.2922115261
-6997,-834458.0527219339
-6996,-834092.8144534095
-6995,-833727.5727138878
-6994,-833362.329210694
-6993,-832997.0875520641
-6992,-832631.8470271789
-6991,-832266.6036840864
-6990,-831901.3560667173
-6989,-831536.1143404185
-6988,-831170.8746384126
-6987,-830805.629252797
-6986,-830440.3878191765
-6985,-830075.1470647133
-6984,-829709.9096315405
-6983,-829344.6704867743
-6982,-828979.4249274055
-6981,-828614.1874590712
-6980,-828248.9500579969
-6979,-827883.7065949524
-6978,-827518.4647074938
-6977,-827153.2225499908
-6976,-826787.9806819363
-6975,-826422.7368839094
-6974,-826057.4894588874
-6973,-825692.2475186908
-6972,-825327.0108653526
-6971,-824961.7643597447
-6970,-824596.5219655395
-6969,-824231.282286148
-6968,-823866.0401575612
-6967,-823500.8009165833
-6966,-823135.5547060417
-6965,-822770.3141523101
-6964,-822405.0795273725
-6963,-822039.8330418863
-6962,-821674.5938541708
-6961,-821309.3565598344
-6960,-820944.1155887493
-6959,-820578.8760314193
-6958,-820213.6295713657
-6957,-819848.3870752756
-6956,-819483.1501184655
-6955,-819117.9016727796
-6954,-818752.6561388234
-6953,-818387.4162516482
-6952,-818022.1696957438
-6951,-817656.9279908761
-6950,-817291.6836399673
-6949,-816926.4418378482
-6948,-816561.2103976505
-6947,-816195.9655831852
-6946,-815830.7251507859
-6945,-815465.4909471725
-6944,-815100.2475270298
-6943,-814735.0080315336
-6942,-814369.7635728032
-6941,-814004.519017206
-6940,-813639.2830668204
-6939,-813274.0348517741
-6938,-812908.7898009159
-6937,-812543.553137946
-6936,-812178.3080374603
-6935,-811813.0647664778
-6934,-811447.8220301354
-6933,-811082.5763441157
-6932,-810717.34258838
-6931,-810352.0978118577
-6930,-809986.8527055467
-6929,-809621.6197452149
-6928,-809256.3743524062
-6927,-808891.1332409447
-6926,-808525.8935153438
-6925,-808160.6497333511
-6924,-807795.417400498
-6923,-807430.1727569904
-6922,-807064.9270977424
-6921,-806699.6922009052
-6920,-806334.446369308
-6919,-805969.200959438
-6918,-805603.9574878104
-6917,-805238.710132835
-6916,-804873.4718838697
-6915,-804508.228323753
-6914,-804142.981844082
-6913,-803777.7495108075
-6912,-803412.5081217885
-6911,-803047.2637213306
-6910,-802682.026589321
-6909,-802316.7818124085
-6908,-801951.5469902488
-6907,-801586.3050778536
-6906,-801221.0571375401
-6905,-800855.8232080312
-6904,-800490.5790872229
-6903,-800125.3327360176
-6902,-799760.093364568
-6901,-799394.8483815701
-6900,-799029.6108972421
-6899,-798664.3681503534
-6898,-798299.1203023032
-6897,-797933.8849290134
-6896,-797568.6428994993
-6895,-797203.3945539645
-6894,-796838.1548698177
-6893,-796472.9105713684
-6892,-796107.6707722927
-6891,-795742.4313714197
-6890,-795377.1848914055
-6889,-795011.9526710636
-6888,-794646.7138910443
-6887,-794281.4670957197
-6886,-793916.2293065963
-6885,-793550.9865143979
-6884,-793185.746369415
-6883,-792820.5042518568
-6882,-792455.2559932764
-6881,-792090.0175554864
-6880,-791724.7753912853
-6879,-791359.5262773237
-6878,-790994.2860770482
-6877,-790629.0454208036
-6876,-790263.8040228188
-6875,-789898.5638722568
-6874,-789533.3188984063
-6873,-789168.0823247675
-6872,-788802.8449271466
-6871,-788437.5965665504
-6870,-788072.3577569453
-6869,-787707.1172226989
-6868,-787341.8756404952
-6867,-786976.6361547667
-6866,-786611.3916121256
-6865,-786246.1550333565
-6864,-785880.9148413995
-6863,-785515.6664169556
-6862,-785150.4239443042
-6861,-784785.1824696772
-6860,-784419.9385665525
-6859,-784054.6942577399
-6858,-783689.4494358492
-6857,-783324.2089369902
-6856,-782958.9697509888
-6855,-782593.7243508324
-6854,-782228.484089131
-6853,-781863.2490803818
-6852,-781498.0083334101
-6851,-781132.7686690805
-6850,-780767.527977949
-6849,-780402.289184324
-6848,-780037.0499870405
-6847,-779671.8020570078
-6846,-779306.5579052572
-6845,-778941.3162602545
-6844,-778576.0722638476
-6843,-778210.8270824621
-6842,-777845.5846546986
-6841,-777480.3454163643
-6840,-777115.1042639562
-6839,-776749.8598975106
-6838,-776384.6167236166
-6837,-776019.3792586913
-6836,-775654.1391839697
-6835,-775288.8953310549
-6834,-774923.655733801
-6833,-774558.4167731893
-6832,-774193.1767904824
-6831,-773827.9340052246
-6830,-773462.6912686336
-6829,-773097.4533649655
-6828,-772732.2116152807
-6827,-772366.9655012842
-6826,-772001.7229595375
-6825,-771636.4833590495
-6824,-771271.2384411418
-6823,-770905.9933111747
-6822,-770540.7478072294
-6821,-770175.5069033578
-6820,-769810.2681140848
-6819,-769445.0224564346
-6818,-769079.7849401156
-6817,-768714.5497304322
-6816,-768349.3078158498
-6815,-767984.0676618651
-6814,-767618.8250403586
-6813,-767253.5858364268
-6812,-766888.3461402752
-6811,-766523.097938823
-6810,-766157.85581053
-6809,-765792.6171024162
-6808,-765427.3717874512
-6807,-765062.1280145226
-6806,-764696.8861115137
-6805,-764331.6439540135
-6804,-763966.4052295382
-6803,-763601.15851615
-6802,-763235.9163668202
-6801,-762870.6820908124
-6800,-762505.4355069478
-6799,-762140.1937660826
-6798,-761774.9525132384
-6797,-761409.7101143724
-6796,-761044.473761694
-6795,-760679.2278837217
-6794,-760313.9879948557
-6793,-759948.754648773
-6792,-759583.5086797643
-6791,-759218.2665112298
-6790,-758853.0254164999
-6789,-758487.7817181568
-6788,-758122.5414641909
-6787,-757757.2935968256
-6786,-757392.0479200003
-6785,-757026.8125840793
-6784,-756661.5658555604
-6783,-756296.3225330524
-6782,-755931.0859102518
-6781,-755565.8420439092
-6780,-755200.6053566122
-6779,-754835.3614544827
-6778,-754470.1181429289
-6777,-754104.8864806029
-6776,-753739.639806577
-6775,-753374.3958248589
-6774,-753009.1579047642
-6773,-752643.9130762666
-6772,-752278.6743347379
-6771,-751913.4304907797
-6770,-751548.1853944222
-6769,-751182.9511515005
-6768,-750817.704509798
-6767,-750452.4576894529
-6766,-750087.2201457173
-6765,-749721.9742558333
-6764,-749356.7327645272
-6763,-748991.49006721
-6762,-748626.2431360846
-6761,-748261.0117177498
-6760,-747895.7682218482
-6759,-747530.5245028799
-6758,-747165.2918759612
-6757,-746800.0488982638
-6756,-746434.8102598968
-6755,-746069.5687988703
-6754,-745704.32272158
-6753,-745339.0877162092
-6752,-744973.8413420534
-6751,-744608.5916370694
-6750,-744243.3528524768
-6749,-743878.1073511224
-6748,-743512.8634650903
-6747,-743147.622783442
-6746,-742782.3772474197
-6745,-742417.1430789283
-6744,-742051.9022595612
-6743,-741686.6547033456
-6742,-741321.4220408993
-6741,-740956.1801483273
-6740,-740590.9371267296
-6739,-740225.6980871651
-6738,-739860.4514464783
-6737,-739495.2172310739
-6736,-739129.9751830576
-6735,-738764.7274693116
-6734,-738399.4914732319
-6733,-738034.2480253037
-6732,-737669.0019717738
-6731,-737303.7598969713
-6730,-736938.513685748
-6729,-736573.2751154262
-6728,-736208.0325208977
-6727,-735842.7837240896
-6726,-735477.5473435493
-6725,-735112.3086498799
-6724,-734747.064519647
-6723,-734381.8277058988
-6722,-734016.5857239207
-6721,-733651.349427076
-6720,-733286.1104677003
-6719,-732920.8625872307
-6718,-732555.6261836188
-6717,-732190.3843779699
-6716,-731825.1361214169
-6715,-731459.8930294053
-6714,-731094.6476444677
-6713,-730729.407320743
-6712,-730364.1656874982
-6711,-729998.9192220368
-6710,-729633.6816236177
-6709,-729268.4436032241
-6708,-728903.1976908692
-6707,-728537.9575193599
-6706,-728172.7168533648
-6705,-727807.4767059325
-6704,-727442.2367230537
-6703,-727076.9905727282
-6702,-726711.7524372032
-6701,-726346.5150290919
-6700,-725981.2691880809
-6699,-725616.0289846668
-6698,-725250.787568667
-6697,-724885.5471083615
-6696,-724520.3043938088
-6695,-724155.0586201237
-6694,-723789.8180411765
-6693,-723424.5772004952
-6692,-723059.3305515512
-6691,-722694.0852835495
-6690,-722328.8452091636
-6689,-721963.6047869152
-6688,-721598.3638134832
-6687,-721233.1225307737
-6686,-720867.8833012301
-6685,-720502.6467185053
-6684,-720137.4028739161
-6683,-719772.1601117207
-6682,-719406.921357404
-6681,-719041.6796889054
-6680,-718676.4362190776
-6679,-718311.1914291112
-6678,-717945.9508561934
-6677,-717580.7110634851
-6676,-717215.4666895308
-6675,-716850.2221567756
-6674,-716484.981496485
-6673,-716119.7418292556
-6672,-715754.4963216148
-6671,-715389.254711228
-6670,-715024.0139744505
-6669,-714658.773393061
-6668,-714293.5308688884
-6667,-713928.2853170335
-6666,-713563.0477051339
-6665,-713197.8104391731
-6664,-712832.5671220869
-6663,-712467.3282354227
-6662,-712102.0893902085
-6661,-711736.8490994656
-6660,-711371.6061392697
-6659,-711006.3596745688
-6658,-710641.1174949575
-6657,-710275.8767351802
-6656,-709910.6277562589
-6655,-709545.3837459441
-6654,-709180.1444138843
-6653,-708814.90127298
-6652,-708449.661262318
-6651,-708084.4168759775
-6650,-707719.1779086539
-6649,-707353.9429058814
-6648,-706988.6972901421
-6647,-706623.4584224424
-6646,-706258.2215744159
-6645,-705892.9788327562
-6644,-705527.7370489268
-6643,-705162.4913019016
-6642,-704797.2496310514
-6641,-704432.0123220547
-6640,-704066.7649596022
-6639,-703701.5218395046
-6638,-703336.2842357052
-6637,-702971.0385882473
-6636,-702605.7956656539
-6635,-702240.5515029291
-6634,-701875.3071227088
-6633,-701510.0715008979
-6632,-701144.8235717644
-6631,-700779.582431735
-6630,-700414.3500716924
-6629,-700049.1066056131
-6628,-699683.8685266031
-6627,-699318.6267833174
-6626,-698953.3844788349
-6625,-698588.1491248617
-6624,-698222.9015141856
-6623,-697857.6572954287
-6622,-697492.4204073246
-6621,-697127.1726745227
-6620,-696761.9271277315
-6619,-696396.6835331265
-6618,-696031.4381863838
-6617,-695666.2018167293
-6616,-695300.9575703684
-6615,-694935.7138039409
-6614,-694570.482711541
-6613,-694205.2388529405
-6612,-693839.9971404658
-6611,-693474.7586022206
-6610,-693109.5131502836
-6609,-692744.2776385108
-6608,-692379.0314597869
-6607,-692013.7861318304
-6606,-691648.5533597814
-6605,-691283.3083618339
-6604,-690918.064407446
-6603,-690552.8240591092
-6602,-690187.5779712191
-6601,-689822.3393950979
-6600,-689457.0943892095
-6599,-689091.8471035631
-6598,-688726.6131858267
-6597,-688361.3682606746
-6596,-687996.1217675419
-6595,-687630.884405469
-6594,-687265.640391964
-6593,-686900.4044151898
-6592,-686535.1639541024
-6591,-686169.9179590829
-6590,-685804.68702868
-6589,-685439.4438518491
-6588,-685074.1980204484
-6587,-684708.9593458818
-6586,-684343.7134341095
-6585,-683978.4722545655
-6584,-683613.2281551785
-6583,-683247.9806063054
-6582,-682882.7459152956
-6581,-682517.5041306322
-6580,-682152.2562426268
-6579,-681787.018566987
-6578,-681421.7756805494
-6577,-681056.5348243755
-6576,-680691.2947838698
-6575,-680326.0477252197
-6574,-679960.8136446625
-6573,-679595.5726016816
-6572,-679230.3238644325
-6571,-678865.087989537
-6570,-678499.8459901507
-6569,-678134.6062669782
-6568,-677769.3661226388
-6567,-677404.1201055893
-6566,-677038.8848848087
-6565,-676673.6424297807
-6564,-676308.3928767969
-6563,-675943.15181363
-6562,-675577.9085632847
-6561,-675212.6629831721
-6560,-674847.4206695636
-6559,-674482.1758931503
-6558,-674116.9399677985
-6557,-673751.7026455249
-6556,-673386.4557306692
-6555,-673021.2188955098
-6554,-672655.9809994805
-6553,-672290.738045264
-6552,-671925.4991939287
-6551,-671560.255134705
-6550,-671195.0174268512
-6549,-670829.7761890399
-6548,-670464.5263679931
-6547,-670099.2857200289
-6546,-669734.0447442858
-6545,-669368.800083458
-6544,-669003.5568061671
-6543,-668638.3134724982
-6542,-668273.0742434468
-6541,-667907.8342441833
-6540,-667542.5874450649
-6539,-667177.3463877072
-6538,-666812.1084362464
-6537,-666446.8641184671
-6536,-666081.6234078379
-6535,-665716.3839583965
-6534,-665351.1471697134
-6533,-664985.9093233887
-6532,-664620.6638572942
-6531,-664255.4229282159
-6530,-663890.1836562171
-6529,-663524.9380872217
-6528,-663159.6926403344
-6527,-662794.448649874
-6526,-662429.2072757124
-6525,-662063.9631835474
-6524,-661698.7176947137
-6523,-661333.4751375564
-6522,-660968.2383647743
-6521,-660602.9970298731
-6520,-660237.7541202898
-6519,-659872.5172198243
-6518,-659507.2792186216
-6517,-659142.039472843
-6516,-658776.7964308928
-6515,-658411.5537376204
-6514,-658046.3148276783
-6513,-657681.0702537061
-6512,-657315.8240879178
-6511,-656950.5831769225
-6510,-656585.3441138673
-6509,-656220.1005558572
-6508,-655854.8559852587
-6507,-655489.6135162641
-6506,-655124.3727248167
-6505,-654759.1315235249
-6504,-654393.8847585595
-6503,-654028.6448536431
-6502,-653663.4073620951
-6501,-653298.1624213443
-6500,-652932.9220887856
-6499,-652567.6812866568
-6498,-652202.4439334082
-6497,-651837.2048728797
-6496,-651471.9589066636
-6495,-651106.7199672656
-6494,-650741.4824365685
-6493,-650376.2365728007
-6492,-650010.9926390601
-6491,-649645.7493728683
-6490,-649280.5061272774
-6489,-648915.2635354972
-6488,-648550.0165213407
-6487,-648184.7755957949
-6486,-647819.5408027079
-6485,-647454.294884928
-6484,-647089.0536545995
-6483,-646723.8150060475
-6482,-646358.5732175731
-6481,-645993.3349925526
-6480,-645628.0883722934
-6479,-645262.8476513461
-6478,-644897.6122670225
-6477,-644532.364871996
-6476,-644167.1229520561
-6475,-643801.8843977978
-6474,-643436.6420409814
-6473,-643071.4020986347
-6472,-642706.1565780928
-6471,-642340.9131745747
-6470,-641975.6777205085
-6469,-641610.4293647115
-6468,-641245.1840767334
-6467,-640879.9456769652
-6466,-640514.6996858432
-6465,-640149.4594646059
-6464,-639784.216030098
-6463,-639418.9740987448
-6462,-639053.7435267139
-6461,-638688.4978374736
-6460,-638323.256393088
-6459,-637958.0211955132
-6458,-637592.7774684015
-6457,-637227.5374311944
-6456,-636862.2926146663
-6455,-636497.0474324333
-6454,-636131.8105533877
-6453,-635766.5625342508
-6452,-635401.3158317977
-6451,-635036.0797203579
-6450,-634670.8348213024
-6449,-634305.5922208028
-6448,-633940.3506183634
-6447,-633575.1053485852
-6446,-633209.8722399147
-6445,-632844.6278376994
-6444,-632479.3818766652
-6443,-632114.1491008
-6442,-631748.9043357959
-6441,-631383.6635347353
-6440,-631018.4240593393
-6439,-630653.1797837866
-6438,-630287.9466994051
-6437,-629922.701564013
-6436,-629557.4545941288
-6435,-629192.2186353961
-6434,-628826.9732803325
-6433,-628461.7267614892
-6432,-628096.4840654368
-6431,-627731.2365424964
-6430,-627365.9988863203
-6429,-627000.7557128738
-6428,-626635.5087321592
-6427,-626270.2772246893
-6426,-625905.0372985397
-6425,-625539.7943573664
-6424,-625174.5576929445
-6423,-624809.3136380645
-6422,-624444.0781953223
-6421,-624078.8355250526
-6420,-623713.5864532972
-6419,-623348.3508593668
