year,tt
4219,3262097.0796072916
4220,3262462.3241249626
4221,3262827.568642638
4222,3263192.813160318
4223,3263558.0576780024
4224,3263923.302195691
4225,3264288.5467133843
4226,3264653.791231082
4227,3265019.035748784
4228,3265384.2802664903
4229,3265749.5247842013
4230,3266114.7693019165
4231,3266480.013819636
4232,3266845.25833736
4233,3267210.5028550886
4234,3267575.7473728214
4235,3267940.991890559
4236,3268306.2364083007
4237,3268671.4809260466
4238,3269036.725443797
4239,3269401.9699615524
4240,3269767.214479312
4241,3270132.4589970754
4242,3270497.7035148437
4243,3270862.948032616
4244,3271228.1925503933
4245,3271593.4370681746
4246,3271958.681585961
4247,3272323.926103751
4248,3272689.170621546
4249,3273054.415139345
4250,3273419.6596571486
4251,3273784.9041749565
4252,3274150.148692769
4253,3274515.3932105857
4254,3274880.637728407
4255,3275245.8822462326
4256,3275611.1267640623
4257,3275976.3712818967
4258,3276341.6157997358
4259,3276706.860317579
4260,3277072.1048354264
4261,3277437.349353279
4262,3277802.5938711353
4263,3278167.838388996
4264,3278533.082906862
4265,3278898.3274247316
4266,3279263.5719426055
4267,3279628.816460484
4268,3279994.060978367
4269,3280359.305496255
4270,3280724.5500141466
4271,3281089.794532043
4272,3281455.0390499434
4273,3281820.2835678486
4274,3282185.528085758
4275,3282550.772603672
4276,3282916.01712159
4277,3283281.261639513
4278,3283646.50615744
4279,3284011.750675372
4280,3284376.9951933078
4281,3284742.2397112483
4282,3285107.484229193
4283,3285472.7287471425
4284,3285837.973265096
4285,3286203.2177830543
4286,3286568.462301017
4287,3286933.7068189834
4288,3287298.9513369547
4289,3287664.1958549307
4290,3288029.440372911
4291,3288394.684890895
4292,3288759.929408884
4293,3289125.173926878
4294,3289490.4184448756
4295,3289855.6629628777
4296,3290220.9074808843
4297,3290586.151998895
4298,3290951.3965169108
4299,3291316.641034931
4300,3291681.885552955
4301,3292047.130070984
4302,3292412.3745890167
4303,3292777.6191070545
4304,3293142.863625096
4305,3293508.108143143
4306,3293873.3526611933
4307,3294238.597179249
4308,3294603.8416973082
4309,3294969.086215372
4310,3295334.330733441
4311,3295699.5752515136
4312,3296064.819769591
4313,3296430.0642876728
4314,3296795.308805759
4315,3297160.5533238496
4316,3297525.7978419443
4317,3297891.0423600436
4318,3298256.2868781476
4319,3298621.531396256
4320,3298986.775914368
4321,3299352.0204324853
4322,3299717.264950607
4323,3300082.5094687324
4324,3300447.753986863
4325,3300812.9985049977
4326,3301178.2430231366
4327,3301543.48754128
4328,3301908.732059428
4329,3302273.9765775804
4330,3302639.221095737
4331,3303004.4656138984
4332,3303369.710132064
4333,3303734.954650234
4334,3304100.1991684083
4335,3304465.4436865873
4336,3304830.6882047704
4337,3305195.9327229583
4338,3305561.1772411503
4339,3305926.4217593465
4340,3306291.6662775474
4341,3306656.910795753
4342,3307022.1553139626
4343,3307387.399832177
4344,3307752.6443503955
4345,3308117.8888686183
4346,3308483.1333868457
4347,3308848.3779050773
4348,3309213.6224233136
4349,3309578.8669415545
4350,3309944.1114597996
4351,3310309.355978049
4352,3310674.600496303
4353,3311039.845014561
4354,3311405.089532824
4355,3311770.334051091
4356,3312135.578569363
4357,3312500.8230876387
4358,3312866.067605919
4359,3313231.312124204
4360,3313596.5566424932
4361,3313961.8011607868
4362,3314327.0456790845
4363,3314692.2901973873
4364,3315057.534715694
4365,3315422.779234005
4366,3315788.023752321
4367,3316153.268270641
4368,3316518.5127889654
4369,3316883.7573072948
4370,3317249.001825628
4371,3317614.2463439656
4372,3317979.490862308
4373,3318344.735380654
4374,3318709.9798990055
4375,3319075.224417361
4376,3319440.4689357206
4377,3319805.713454085
4378,3320170.957972454
4379,3320536.202490827
4380,3320901.4470092044
4381,3321266.6915275864
4382,3321631.9360459726
4383,3321997.1805643635
4384,3322362.4250827585
4385,3322727.6696011582
4386,3323092.914119562
4387,3323458.1586379707
4388,3323823.4031563834
4389,3324188.647674801
4390,3324553.8921932224
4391,3324919.1367116487
4392,3325284.381230079
4393,3325649.6257485137
4394,3326014.8702669535
4395,3326380.114785397
4396,3326745.359303845
4397,3327110.6038222974
4398,3327475.8483407544
4399,3327841.092859216
4400,3328206.337377682
4401,3328571.5818961523
4402,3328936.826414627
4403,3329302.070933106
4404,3329667.3154515894
4405,3330032.559970077
4406,3330397.8044885695
4407,3330763.0490070665
4408,3331128.2935255673
4409,3331493.5380440727
4410,3331858.7825625828
4411,3332224.0270810975
4412,3332589.271599616
4413,3332954.5161181395
4414,3333319.760636667
4415,3333685.005155199
4416,3334050.2496737354
4417,3334415.494192276
4418,3334780.7387108216
4419,3335145.9832293713
4420,3335511.2277479256
4421,3335876.472266484
4422,3336241.716785047
4423,3336606.961303614
4424,3336972.205822186
4425,3337337.4503407623
4426,3337702.6948593426
4427,3338067.939377928
4428,3338433.1838965174
4429,3338798.4284151113
4430,3339163.67293371
4431,3339528.917452312
4432,3339894.1619709195
4433,3340259.4064895306
4434,3340624.651008147
4435,3340989.8955267672
4436,3341355.140045392
4437,3341720.384564021
4438,3342085.6290826546
4439,3342450.8736012927
4440,3342816.118119935
4441,3343181.362638582
4442,3343546.607157233
4443,3343911.851675889
4444,3344277.096194549
4445,3344642.340713213
4446,3345007.5852318825
4447,3345372.8297505556
4448,3345738.0742692333
4449,3346103.3187879156
4450,3346468.563306602
4451,3346833.8078252934
4452,3347199.052343989
4453,3347564.2968626884
4454,3347929.5413813926
4455,3348294.785900101
4456,3348660.030418814
4457,3349025.274937532
4458,3349390.519456254
4459,3349755.76397498
4460,3350121.008493711
4461,3350486.2530124458
4462,3350851.4975311854
4463,3351216.7420499297
4464,3351581.9865686777
4465,3351947.231087431
4466,3352312.475606188
4467,3352677.7201249497
4468,3353042.9646437154
4469,3353408.209162486
4470,3353773.453681261
4471,3354138.6982000405
4472,3354503.1991536133
4473,3354868.434021892
4474,3355233.6783832037
4475,3355598.92274452
4476,3355964.1671058405
4477,3356329.411672836
4478,3356694.656239837
4479,3357059.9008068414
4480,3357425.145373851
4481,3357790.3899408644
4482,3358155.6345078824
4483,3358520.879074905
4484,3358886.1236419324
4485,3359251.3682089634
4486,3359616.612775999
4487,3359981.8573430395
4488,3360347.101910084
4489,3360712.3464771328
4490,3361077.591044186
4491,3361442.835611244
4492,3361808.0801783064
4493,3362173.324745373
4494,3362538.569312444
4495,3362903.8138795197
4496,3363269.0584465996
4497,3363634.3030136838
4498,3363999.5475807725
4499,3364364.7921478655
4500,3364730.036714963
4501,3365095.2812820654
4502,3365460.5258491714
4503,3365825.770416282
4504,3366191.0149833974
4505,3366556.2595505174
4506,3366921.504117641
4507,3367286.7486847695
4508,3367651.9932519025
4509,3368017.23781904
4510,3368382.4823861816
4511,3368747.7269533277
4512,3369112.9715204784
4513,3369478.2160876333
4514,3369843.4606547924
4515,3370208.7052219566
4516,3370573.9497891245
4517,3370939.194356297
4518,3371304.4389234744
4519,3371669.683490656
4520,3372034.9280578415
4521,3372400.172625032
4522,3372765.4171922263
4523,3373130.661759426
4524,3373495.906326629
4525,3373861.150893837
4526,3374226.3954610494
4527,3374591.6400282662
4528,3374956.8845954873
4529,3375322.129162713
4530,3375687.373729943
4531,3376052.6182971774
4532,3376417.862864416
4533,3376783.1074316595
4534,3377148.351998907
4535,3377513.5965661593
4536,3377878.8411334157
4537,3378244.085700677
4538,3378609.330267942
4539,3378974.574835212
4540,3379339.819402486
4541,3379705.0639697644
4542,3380070.3085370474
4543,3380435.553104335
4544,3380800.797671627
4545,3381166.042238923
4546,3381531.286806224
4547,3381896.5313735288
4548,3382261.7759408383
4549,3382627.020508152
4550,3382992.2650754703
4551,3383357.5096427933
4552,3383722.75421012
4553,3384087.998777452
4554,3384453.243344788
4555,3384818.487912128
4556,3385183.732479473
4557,3385548.977046822
4558,3385914.221614176
4559,3386279.466181534
4560,3386644.7107488965
4561,3387009.9553162633
4562,3387375.1998836347
4563,3387740.4444510103
4564,3388105.6890183906
4565,3388470.933585775
4566,3388836.1781531638
4567,3389201.422720557
4568,3389566.667287955
4569,3389931.9118553572
4570,3390297.156422764
4571,3390662.400990175
4572,3391027.6455575903
4573,3391392.89012501
4574,3391758.1346924347
4575,3392123.3792598634
4576,3392488.6238272963
4577,3392853.868394734
4578,3393219.112962176
4579,3393584.357529622
4580,3393949.602097073
4581,3394314.8466645284
4582,3394680.091231988
4583,3395045.335799452
4584,3395410.58036692
4585,3395775.824934393
4586,3396141.0695018703
4587,3396506.314069352
4588,3396871.558636838
4589,3397236.8032043288
4590,3397602.0477718236
4591,3397967.292339323
4592,3398332.5369068263
4593,3398697.7814743347
4594,3399063.026041847
4595,3399428.2706093644
4596,3399793.5151768858
4597,3400158.7597444113
4598,3400524.0043119416
4599,3400889.2488794765
4600,3401254.4934470155
4601,3401619.7380145593
4602,3401984.982582107
4603,3402350.2271496593
4604,3402715.471717216
4605,3403080.716284777
4606,3403445.9608523427
4607,3403811.205419913
4608,3404176.449987487
4609,3404541.694555066
4610,3404906.939122649
4611,3405272.183690237
4612,3405637.4282578286
4613,3406002.6728254254
4614,3406367.917393026
4615,3406733.1619606316
4616,3407098.406528241
4617,3407463.651095855
4618,3407828.8956634738
4619,3408194.140231097
4620,3408559.384798724
4621,3408924.629366356
4622,3409289.8739339923
4623,3409655.118501633
4624,3410020.3630692777
4625,3410385.607636927
4626,3410750.8522045813
4627,3411116.0967722395
4628,3411481.341339902
4629,3411846.585907569
4630,3412211.830475241
4631,3412577.075042917
4632,3412942.319610597
4633,3413307.564178282
4634,3413672.808745971
4635,3414038.0533136646
4636,3414403.297881363
4637,3414768.542449065
4638,3415133.7870167717
4639,3415499.031584483
4640,3415864.276152199
4641,3416229.520719919
4642,3416594.7652876433
4643,3416960.0098553724
4644,3417325.254423106
4645,3417690.4989908435
4646,3418055.7435585856
4647,3418420.9881263324
4648,3418786.2326940834
4649,3419151.4772618385
4650,3419516.721829599
4651,3419881.9663973628
4652,3420247.2109651314
4653,3420612.4555329047
4654,3420977.700100682
4655,3421342.944668464
4656,3421708.1892362502
4657,3422073.433804041
4658,3422438.6783718364
4659,3422803.922939636
4660,3423169.16750744
4661,3423534.412075248
4662,3423899.656643061
4663,3424264.901210878
4664,3424630.1457787
4665,3424995.3903465257
4666,3425360.6349143563
4667,3425725.879482191
4668,3426091.1240500305
4669,3426456.368617874
4670,3426821.6131857224
4671,3427186.857753575
4672,3427552.102321432
4673,3427917.3468892933
4674,3428282.5914571593
4675,3428647.8360250294
4676,3429013.080592904
4677,3429378.325160783
4678,3429743.5697286665
4679,3430108.8142965543
4680,3430474.0588644464
4681,3430839.3034323435
4682,3431204.5480002444
4683,3431569.79256815
4684,3431935.0371360597
4685,3432300.281703974
4686,3432665.526271893
4687,3433030.770839816
4688,3433396.015407744
4689,3433761.259975676
4690,3434126.5045436122
4691,3434491.749111553
4692,3434856.9936794983
4693,3435222.238247448
4694,3435587.482815402
4695,3435952.7273833607
4696,3436317.9719513236
4697,3436683.216519291
4698,3437048.4610872627
4699,3437413.705655239
4700,3437778.9502232196
4701,3438144.1947912043
4702,3438509.4393591937
4703,3438874.6839271877
4704,3439239.928495186
4705,3439605.173063189
4706,3439970.417631196
4707,3440335.662199207
4708,3440700.906767223
4709,3441066.1513352436
4710,3441431.3959032684
4711,3441796.6404712973
4712,3442161.885039331
4713,3442527.129607369
4714,3442892.374175411
4715,3443257.6187434583
4716,3443622.8633115096
4717,3443988.107879565
4718,3444353.3524476252
4719,3444718.5970156896
4720,3445083.8415837586
4721,3445449.086151832
4722,3445814.3307199096
4723,3446179.5752879917
4724,3446544.8198560784
4725,3446910.0644241692
4726,3447275.308992265
4727,3447640.553560364
4728,3448005.7981284685
4729,3448371.042696577
4730,3448736.2872646903
4731,3449101.5318328077
4732,3449466.7764009293
4733,3449832.0209690556
4734,3450197.2655371865
4735,3450562.5101053216
4736,3450927.7546734614
4737,3451292.9992416054
4738,3451658.2438097536
4739,3452023.4883779064
4740,3452388.7329460634
4741,3452753.977514225
4742,3453119.2220823914
4743,3453484.4666505614
4744,3453849.7112187366
4745,3454214.9557869155
4746,3454580.2003550995
4747,3454945.4449232873
4748,3455310.68949148
4749,3455675.9340596767
4750,3456041.1786278784
4751,3456406.423196084
4752,3456771.667764294
4753,3457136.9123325087
4754,3457502.156900728
4755,3457867.4014689513
4756,3458232.646037179
4757,3458597.8906054115
4758,3458963.135173648
4759,3459328.379741889
4760,3459693.6243101344
4761,3460058.8688783846
4762,3460424.113446639
4763,3460789.3580148974
4764,3461154.6025831606
4765,3461519.8471514285
4766,3461885.0917197005
4767,3462250.3362879767
4768,3462615.5808562576
4769,3462980.8254245427
4770,3463346.0699928324
4771,3463711.3145611268
4772,3464076.559129425
4773,3464441.8036977276
4774,3464807.048266035
4775,3465172.292834347
4776,3465537.537402663
4777,3465902.7819709834
4778,3466268.0265393085
4779,3466633.2711076383
4780,3466998.5156759718
4781,3467363.76024431
4782,3467729.0048126527
4783,3468094.2493809997
4784,3468458.8618944865
4785,3468824.1008305587
4786,3469189.350541301
4787,3469554.600252048
4788,3469919.8499628
4789,3470285.0996735557
4790,3470650.3493843162
4791,3471015.599095081
4792,3471380.84880585
4793,3471746.0985166235
4794,3472111.3482274013
4795,3472476.5979381837
4796,3472841.8476489703
4797,3473207.0973597616
4798,3473572.347070557
4799,3473937.596781357
4800,3474302.846492162
4801,3474668.0962029705
4802,3475033.3459137836
4803,3475398.5956246015
4804,3475763.845335424
4805,3476129.09504625
4806,3476494.344757081
4807,3476859.5944679165
4808,3477224.8441787562
4809,3477590.0938896006
4810,3477955.343600449
4811,3478320.593311302
4812,3478685.8430221593
4813,3479051.0927330214
4814,3479416.3424438876
4815,3479781.592154758
4816,3480146.8418656336
4817,3480512.091576513
4818,3480877.341287397
4819,3481242.590998285
4820,3481607.840709178
4821,3481973.0904200748
4822,3482338.3401309764
4823,3482703.5898418827
4824,3483068.8395527927
4825,3483434.089263708
4826,3483799.338974627
4827,3484164.5886855507
4828,3484529.838396479
4829,3484895.0881074113
4830,3485260.3378183483
4831,3485625.5875292895
4832,3485990.837240235
4833,3486356.0869511855
4834,3486721.3366621397
4835,3487086.586373099
4836,3487451.8360840622
4837,3487817.08579503
4838,3488182.3355060024
4839,3488547.585216979
4840,3488912.83492796
4841,3489278.0846389453
4842,3489643.3343499354
4843,3490008.5840609297
4844,3490373.833771928
4845,3490739.0834829314
4846,3491104.333193939
4847,3491469.5829049507
4848,3491834.8326159674
4849,3492200.082326988
4850,3492565.3320380133
4851,3492930.581749043
4852,3493295.831460077
4853,3493661.0811711154
4854,3494026.330882158
4855,3494391.5805932055
4856,3494756.830304257
4857,3495122.0800153133
4858,3495487.329726374
4859,3495852.579437439
4860,3496217.829148508
4861,3496583.078859582
4862,3496948.32857066
4863,3497313.5782817425
4864,3497678.8279928295
4865,3498044.077703921
4866,3498409.327415017
4867,3498774.5771261174
4868,3499139.826837222
4869,3499505.076548331
4870,3499869.7224876815
4871,3500234.965155853
4872,3500600.207824028
4873,3500965.4504922084
4874,3501330.6931603923
4875,3501695.9358285815
4876,3502061.1784967743
4877,3502426.4211649722
4878,3502791.663833174
4879,3503156.9065013807
4880,3503522.1491695913
4881,3503887.3918378064
4882,3504252.635353821
4883,3504617.87886984
4884,3504983.1223858627
4885,3505348.36590189
4886,3505713.609417922
4887,3506078.852933958
4888,3506444.096449999
4889,3506809.3399660443
4890,3507174.583482094
4891,3507539.826998148
4892,3507905.070514206
4893,3508270.314030269
4894,3508635.557546336
4895,3509000.801062408
4896,3509366.044578484
4897,3509731.2880945643
4898,3510096.531610649
4899,3510461.7751267385
4900,3510827.0186428325
4901,3511192.2621589303
4902,3511557.5056750327
4903,3511922.74919114
4904,3512287.9927072516
4905,3512653.236223367
4906,3513018.479739487
4907,3513383.723255612
4908,3513748.966771741
4909,3514114.2102878746
4910,3514479.4538040124
4911,3514844.6973201544
4912,3515209.940836301
4913,3515575.1843524524
4914,3515940.427868608
4915,3516305.6713847676
4916,3516670.9149009325
4917,3517036.158417101
4918,3517401.401933274
4919,3517766.6454494516
4920,3518131.8889656337
4921,3518497.13248182
4922,3518862.375998011
4923,3519227.6195142064
4924,3519592.8630304057
4925,3519958.10654661
4926,3520323.3500628183
4927,3520688.5935790315
4928,3521053.8370952485
4929,3521419.0806114706
4930,3521784.3241276965
4931,3522149.5676439274
4932,3522514.811160162
4933,3522880.0546764014
4934,3523245.2981926454
4935,3523610.541708894
4936,3523975.7852251465
4937,3524341.0287414035
4938,3524706.272257665
4939,3525071.5157739306
4940,3525436.759290201
4941,3525802.002806476
4942,3526167.246322755
4943,3526532.489839039
4944,3526897.7333553266
4945,3527262.976871619
4946,3527628.220387916
4947,3527993.463904217
4948,3528358.707420523
4949,3528723.9509368325
4950,3529089.1944531472
4951,3529454.437969466
4952,3529819.6814857894
4953,3530184.925002117
4954,3530550.168518449
4955,3530915.412034786
4956,3531280.6555511267
4957,3531645.899067472
4958,3532011.142583822
4959,3532376.3861001763
4960,3532741.629616535
4961,3533106.8731328975
4962,3533472.1166492654
4963,3533837.360165637
4964,3534202.603682013
4965,3534567.847198394
4966,3534933.090714779
4967,3535298.334231169
4968,3535663.577747563
4969,3536028.821263961
4970,3536394.064780364
4971,3536759.308296771
4972,3537124.5518131824
4973,3537489.7953295987
4974,3537855.038846019
4975,3538220.282362444
4976,3538585.525878873
4977,3538950.7693953067
4978,3539316.0129117453
4979,3539681.2564281877
4980,3540046.4999446347
4981,3540411.7434610855
4982,3540776.986977542
4983,3541142.230494002
4984,3541507.4740104666
4985,3541872.717526935
4986,3542237.9610434086
4987,3542603.204559887
4988,3542968.448076369
4989,3543333.6915928554
4990,3543698.9351093466
4991,3544064.178625842
4992,3544429.4221423417
4993,3544794.6656588465
4994,3545159.909175355
4995,3545525.152691868
4996,3545890.396208386
4997,3546255.6397249075
4998,3546620.883241434
4999,3546986.126757965
5000,3547351.3702745
5001,3547716.6137910397
5002,3548081.857307584
5003,3548447.1008241326
5004,3548812.3443406853
5005,3549177.5878572427
5006,3549542.8313738042
5007,3549908.0748903705
5008,3550273.318406941
5009,3550638.561923516
5010,3551003.8054400953
5011,3551369.048956679
5012,3551734.2924732673
5013,3552099.53598986
5014,3552464.779506457
5015,3552830.0230230587
5016,3553195.266539664
5017,3553560.5100562745
5018,3553925.7535728896
5019,3554290.9970895085
5020,3554656.240606132
5021,3555021.4841227597
5022,3555386.727639392
5023,3555751.971156029
5024,3556117.2146726702
5025,3556482.458189316
5026,3556847.701705966
5027,3557212.94522262
5028,3557578.1887392793
5029,3557943.4322559424
5030,3558308.67577261
5031,3558673.919289282
5032,3559039.1628059587
5033,3559404.4063226394
5034,3559769.649839325
5035,3560134.893356015
5036,3560500.136872709
5037,3560865.3803894073
5038,3561230.6239061104
5039,3561595.867422818
5040,3561961.1109395297
5041,3562326.354456246
5042,3562691.5979729667
5043,3563056.8414896918
5044,3563422.0850064214
5045,3563787.3285231553
5046,3564152.5720398934
5047,3564517.815556636
5048,3564883.0590733835
5049,3565248.302590135
5050,3565613.546106891
5051,3565978.7896236517
5052,3566344.0331404163
5053,3566709.2766571855
5054,3567074.520173959
5055,3567439.763690737
5056,3567805.0072075194
5057,3568170.2507243063
5058,3568535.494241098
5059,3568900.7377578933
5060,3569265.9812746937
5061,3569631.224791498
5062,3569996.468308307
5063,3570361.7118251203
5064,3570726.9553419384
5065,3571092.1988587603
5066,3571457.4423755873
5067,3571822.685892418
5068,3572187.9294092534
5069,3572553.1729260935
5070,3572918.416442938
5071,3573283.6599597866
5072,3573648.9034766397
5073,3574014.1469934974
5074,3574379.390510359
5075,3574744.6340272254
5076,3575109.877544096
5077,3575475.121060971
5078,3575840.3645778513
5079,3576205.608094735
5080,3576570.8516116235
5081,3576936.0951285167
5082,3577301.3386454135
5083,3577666.5821623155
5084,3578031.825679221
5085,3578397.069196132
5086,3578762.312713047
5087,3579127.556229966
5088,3579492.79974689
5089,3579858.043263818
5090,3580223.286780751
5091,3580588.5302976877
5092,3580953.7738146293
5093,3581319.017331575
5094,3581684.2608485254
5095,3582049.50436548
5096,3582414.747882439
5097,3582779.9913994027
5098,3583145.2349163704
5099,3583510.4784333427
5100,3583875.7219503196
5101,3584240.9654673007
5102,3584606.2089842865
5103,3584971.4525012765
5104,3585336.6960182707
5105,3585701.9395352695
5106,3586067.1830522725
5107,3586432.42656928
5108,3586797.6700862925
5109,3587162.913603309
5110,3587528.15712033
5111,3587893.400637355
5112,3588258.6441543847
5113,3588623.8876714194
5114,3588989.131188458
5115,3589354.374705501
5116,3589719.6182225477
5117,3590084.8617396
5118,3590450.105256656
5119,3590815.348773717
5120,3591180.5922907814
5121,3591545.835807851
5122,3591911.0793249253
5123,3592276.3228420033
5124,3592641.566359086
5125,3593006.8098761733
5126,3593372.0533932648
5127,3593737.2969103605
5128,3594102.5404274613
5129,3594467.783944566
5130,3594833.027461675
5131,3595198.270978789
5132,3595563.5144959064
5133,3595928.758013029
5134,3596294.001530156
5135,3596659.245047287
5136,3597024.488564423
5137,3597389.732081563
5138,3597754.975598708
5139,3598120.2191158566
5140,3598485.46263301
5141,3598850.7061501676
5142,3599215.94966733
5143,3599581.1931844964
5144,3599946.4367016675
5145,3600311.680218843
5146,3600676.923736023
5147,3601042.167253207
5148,3601407.410770396
5149,3601772.654287589
5150,3602137.8978047865
5151,3602503.141321988
5152,3602868.3848391944
5153,3603233.6283564055
5154,3603598.8718736204
5155,3603964.11539084
5156,3604329.3589080637
5157,3604694.602425292
5158,3605059.845942525
5159,3605425.0894597624
5160,3605790.3329770043
5161,3606155.5764942504
5162,3606520.8200115003
5163,3606886.0635287557
5164,3607251.307046015
5165,3607616.5505632786
5166,3607981.7940805466
5167,3608347.037597819
5168,3608712.281115096
5169,3609077.5246323776
5170,3609442.7681496637
5171,3609808.0116669536
5172,3610173.255184248
5173,3610538.4987015473
5174,3610903.742218851
5175,3611268.9857361587
5176,3611634.229253471
5177,3611999.472770788
5178,3612364.716288109
5179,3612729.9598054346
5180,3613095.2033227645
5181,3613460.4468400986
5182,3613825.6903574374
5183,3614190.933874781
5184,3614556.1773921284
5185,3614921.42090948
5186,3615286.664426837
5187,3615651.9079441978
5188,3616017.151461563
5189,3616382.3949789326
5190,3616747.6384963067
5191,3617112.882013685
5192,3617478.125531068
5193,3617843.3690484557
5194,3618208.612565847
5195,3618573.8560832436
5196,3618939.099600644
5197,3619304.343118049
5198,3619669.5866354583
5199,3620034.8301528725
5200,3620400.0736702904
5201,3620765.3171877135
5202,3621130.5607051402
5203,3621495.8042225717
5204,3621861.0477400078
5205,3622226.2912574485
5206,3622591.534774893
5207,3622956.778292342
5208,3623322.021809796
5209,3623687.2653272534
5210,3624052.508844716
5211,3624417.752362183
5212,3624782.995879654
5213,3625148.23939713
5214,3625513.48291461
5215,3625878.7264320944
5216,3626243.9699495835
5217,3626609.2134670764
5218,3626974.4569845744
5219,3627339.700502076
5220,3627704.944019583
5221,3628070.187537094
5222,3628435.4310546094
5223,3628800.6745721293
5224,3629165.9180896534
5225,3629531.161607182
5226,3629896.405124715
5227,3630261.6486422527
5228,3630626.8921597945
5229,3630992.135677341
5230,3631357.3791948915
5231,3631722.6227124464
5232,3632087.8662300063
5233,3632453.10974757
5234,3632818.3532651383
5235,3633183.5967827113
5236,3633548.8403002885
5237,3633914.0838178704
5238,3634279.3273354564
5239,3634644.5708530466
5240,3635009.8143706415
5241,3635375.0578882406
5242,3635740.3014058443
5243,3636105.5449234527
5244,3636470.7884410652
5245,3636836.031958682
5246,3637201.2754763034
5247,3637566.518993929
5248,3637931.7625115598
5249,3638297.006029194
5250,3638662.2495468333
5251,3639027.493064476
5252,3639392.7365821246
5253,3639757.9800997768
5254,3640123.2236174336
5255,3640488.467135094
5256,3640853.7106527598
5257,3641218.95417043
5258,3641584.197688104
5259,3641949.441205783
5260,3642314.684723466
5261,3642679.9282411537
5262,3643045.1717588454
5263,3643410.4152765423
5264,3643775.658794243
5265,3644140.902311948
5266,3644506.145829658
5267,3644871.3893473716
5268,3645236.6328650904
5269,3645601.8763828133
5270,3645967.1199005404
5271,3646332.363418272
5272,3646697.6069360087
5273,3647062.8504537493
5274,3647428.093971494
5275,3647793.3374892436
5276,3648158.5810069973
5277,3648523.8245247556
5278,3648889.068042518
5279,3649254.3115602853
5280,3649619.5550780566
5281,3649984.7985958327
5282,3650350.042113613
5283,3650715.2856313977
5284,3651080.529149187
5285,3651445.7726669805
5286,3651811.016184778
5287,3652176.2597025805
5288,3652541.5032203877
5289,3652906.7467381987
5290,3653271.9902560143
5291,3653637.233773834
5292,3654002.4772916585
5293,3654367.7208094876
5294,3654732.964327321
5295,3655098.207845159
5296,3655463.451363001
5297,3655828.694880847
5298,3656193.9383986983
5299,3656559.1819165535
5300,3656924.4254344134
5301,3657289.6689522774
5302,3657654.912470146
5303,3658020.155988019
5304,3658385.3995058965
5305,3658750.6430237787
5306,3659115.8865416646
5307,3659481.130059555
5308,3659846.3735774504
5309,3660211.6170953503
5310,3660576.860613254
5311,3660942.104131162
5312,3661307.347649075
5313,3661672.591166992
5314,3662037.4008190976
5315,3662402.640936842
5316,3662767.8860990303
5317,3663133.131261222
5318,3663498.376423419
5319,3663863.62158562
5320,3664228.8667478254
5321,3664594.111910036
5322,3664959.35707225
5323,3665324.602234469
5324,3665689.847396692
5325,3666055.0925589195
5326,3666420.3377211513
5327,3666785.582883388
5328,3667150.828045629
5329,3667516.073207874
5330,3667881.3183701234
5331,3668246.5635323776
5332,3668611.8086946364
5333,3668977.053856899
5334,3669342.2990191663
5335,3669707.544181438
5336,3670072.7893437142
5337,3670438.034505995
5338,3670803.27966828
5339,3671168.5248305695
5340,3671533.769992863
5341,3671899.0151551617
5342,3672264.2603174644
5343,3672629.505479771
5344,3672994.7506420827
5345,3673359.9958043983
5346,3673725.2409667186
5347,3674090.4861290436
5348,3674455.731291373
5349,3674820.976453706
5350,3675186.221616044
5351,3675551.4667783864
5352,3675916.7119407337
5353,3676281.957103085
5354,3676647.2022654405
5355,3677012.4474278004
5356,3677377.692590165
5357,3677742.9377525337
5358,3678108.182914907
5359,3678473.4280772847
5360,3678838.673239667
5361,3679203.9184020534
5362,3679569.1635644445
5363,3679934.4087268393
5364,3680299.6538892398
5365,3680664.899051644
5366,3681030.1442140522
5367,3681395.389376465
5368,3681760.6345388824
5369,3682125.8797013047
5370,3682491.1248637307
5371,3682856.370026162
5372,3683221.615188597
5373,3683586.8603510363
5374,3683952.1055134805
5375,3684317.3506759284
5376,3684682.595838381
5377,3685047.841000838
5378,3685413.0861633
5379,3685778.331325766
5380,3686143.5764882364
5381,3686508.8216507114
5382,3686874.0668131905
5383,3687239.3119756742
5384,3687604.5571381627
5385,3687969.802300655
5386,3688335.0474631516
5387,3688700.292625653
5388,3689065.537788159
5389,3689430.782950669
5390,3689796.0281131836
5391,3690161.2732757027
5392,3690526.518438226
5393,3690891.7636007536
5394,3691257.0087632863
5395,3691622.2539258227
5396,3691987.4990883637
5397,3692352.7442509094
5398,3692717.9894134593
5399,3693083.234576014
5400,3693448.479738572
5401,3693813.724901135
5402,3694178.970063703
5403,3694544.215226275
5404,3694909.4603888514
5405,3695274.7055514324
5406,3695639.9507140173
5407,3696005.1958766067
5408,3696370.441039201
5409,3696735.6862017997
5410,3697100.931364402
5411,3697466.17652701
5412,3697831.421689621
5413,3698196.6668522377
5414,3698561.912014858
5415,3698927.1571774827
5416,3699292.4023401123
5417,3699657.6475027464
5418,3700022.8926653843
5419,3700388.137828027
5420,3700753.382990674
5421,3701118.6281533255
5422,3701483.8733159816
5423,3701849.118478642
5424,3702214.3636413063
5425,3702579.6088039754
5426,3702944.8539666487
5427,3703310.0991293266
5428,3703675.3442920092
5429,3704040.589454696
5430,3704405.8346173875
5431,3704771.079780083
